word;label;value;num
peguntosas;Negativo;-1;1
peguntoso;Negativo;-1;1
peguntosos;Negativo;-1;1
pelada;Negativo;-1;1
peladas;Negativo;-1;1
pelado;Negativo;-1;1
pelados;Negativo;-1;1
peleas;Negativo;-1;1
peligrar;Negativo;-1;1
peligro;Negativo;-1;1
peligros;Negativo;-1;1
peligrosa;Negativo;-1;1
peligrosamente;Negativo;-1;1
peligrosas;Negativo;-1;1
peligrosidad;Negativo;-1;1
peligroso;Negativo;-1;1
peligrosos;Negativo;-1;1
pellizcar;Negativo;-1;1
pena;Negativo;-1;1
penalizar;Negativo;-1;1
pendenciera;Negativo;-1;1
pendencieras;Negativo;-1;1
pendenciero;Negativo;-1;1
pendencieros;Negativo;-1;1
pendiente;Negativo;-1;1
penosa;Negativo;-1;1
penosamente;Negativo;-1;1
penosas;Negativo;-1;1
penoso;Negativo;-1;1
penosos;Negativo;-1;1
pensativa;Positivo;1;1
pensativamente;Positivo;1;1
pensativas;Positivo;1;1
pensativo;Positivo;1;1
pensativos;Positivo;1;1
peor;Negativo;-1;1
pequeña;Negativo;-1;1
pequeñas;Negativo;-1;1
pequeño;Negativo;-1;1
pequeños;Negativo;-1;1
perdedor;Negativo;-1;1
perdedores;Negativo;-1;1
perder;Negativo;-1;1
perdicion;Negativo;-1;1
perdida;Negativo;-1;1
perdidas;Negativo;-1;1
perdido;Negativo;-1;1
perdidos;Negativo;-1;1
perdienda;Negativo;-1;1
perdiendas;Negativo;-1;1
perdiendo;Negativo;-1;1
perdon;Positivo;1;1
perecer;Negativo;-1;1
pereza;Negativo;-1;1
perezosa;Negativo;-1;1
perezosas;Negativo;-1;1
perezoso;Negativo;-1;1
perezosos;Negativo;-1;1
perfeccion;Positivo;1;1
perfecciones;Positivo;1;1
perfecta;Positivo;1;1
perfectamente;Positivo;1;1
perfectas;Positivo;1;1
perfecto;Positivo;1;1
perfectos;Positivo;1;1
perfida;Negativo;-1;1
perfidas;Negativo;-1;1
perfidia;Negativo;-1;1
perfido;Negativo;-1;1
perfidos;Negativo;-1;1
perforada;Negativo;-1;1
perforadas;Negativo;-1;1
perforado;Negativo;-1;1
perforados;Negativo;-1;1
perjudicada;Negativo;-1;1
perjudicadas;Negativo;-1;1
perjudicado;Negativo;-1;1
perjudicados;Negativo;-1;1
perjudicar;Negativo;-1;1
perjudicial;Negativo;-1;1
perjuicios;Negativo;-1;1
permisible;Positivo;1;1
permisibles;Positivo;1;1
permitirse;Positivo;1;1
perniciosa;Negativo;-1;1
perniciosas;Negativo;-1;1
pernicioso;Negativo;-1;1
perniciosos;Negativo;-1;1
perpleja;Negativo;-1;1
perplejas;Negativo;-1;1
perplejidad;Negativo;-1;1
perplejo;Negativo;-1;1
perplejos;Negativo;-1;1
perra;Negativo;-1;1
persecucion;Negativo;-1;1
perseguir;Negativo;-1;1
perseverancia;Positivo;1;1
perseverar;Positivo;1;1
persistente;Negativo;-1;1
personalizada;Positivo;1;1
personalizadas;Positivo;1;1
personalizado;Positivo;1;1
personalizados;Positivo;1;1
perspicacia;Positivo;1;1
perspicazmente;Positivo;1;1
pertinacia;Negativo;-1;1
pertinaz;Negativo;-1;1
pertinazmente;Negativo;-1;1
perturbacion;Negativo;-1;1
perturbada;Negativo;-1;1
perturbadas;Negativo;-1;1
perturbado;Negativo;-1;1
perturbados;Negativo;-1;1
perturbar;Negativo;-1;1
perversa;Negativo;-1;1
perversamente;Negativo;-1;1
perversas;Negativo;-1;1
perversidad;Negativo;-1;1
perversion;Negativo;-1;1
perverso;Negativo;-1;1
perversos;Negativo;-1;1
pervertida;Negativo;-1;1
pervertidas;Negativo;-1;1
pervertido;Negativo;-1;1
pervertidos;Negativo;-1;1
pesada;Negativo;-1;1
pesadamente;Negativo;-1;1
pesadas;Negativo;-1;1
pesadilla;Negativo;-1;1
pesado;Negativo;-1;1
pesados;Negativo;-1;1
pesadumbre;Negativo;-1;1
pesima;Negativo;-1;1
pesimas;Negativo;-1;1
pesimismo;Negativo;-1;1
pesimismos;Negativo;-1;1
pesimista;Negativo;-1;1
pesimo;Negativo;-1;1
pesimos;Negativo;-1;1
pestifera;Negativo;-1;1
pestiferas;Negativo;-1;1
pestifero;Negativo;-1;1
pestiferos;Negativo;-1;1
petrificada;Negativo;-1;1
petrificar;Negativo;-1;1
piadosamente;Positivo;1;1
picada;Negativo;-1;1
picadas;Negativo;-1;1
picado;Negativo;-1;1
picados;Negativo;-1;1
picadura;Negativo;-1;1
picante;Negativo;-1;1
picantosa;Negativo;-1;1
picantosas;Negativo;-1;1
picantoso;Negativo;-1;1
picantosos;Negativo;-1;1
picar;Negativo;-1;1
picara;Negativo;-1;1
picaras;Negativo;-1;1
picardia;Negativo;-1;1
picaro;Negativo;-1;1
picaros;Negativo;-1;1
picazon;Negativo;-1;1
picota;Negativo;-1;1
piedad;Positivo;1;1
pierde;Negativo;-1;1
pilla;Negativo;-1;1
pillaje;Negativo;-1;1
pillas;Negativo;-1;1
pillastre ;Negativo;-1;1
pillin ;Negativo;-1;1
pillo;Negativo;-1;1
pillos;Negativo;-1;1
pinchaza;Negativo;-1;1
pinchazas;Negativo;-1;1
pinchazo;Negativo;-1;1
pinchazos;Negativo;-1;1
pintoresca;Positivo;1;1
pintorescas;Positivo;1;1
pintoresco;Positivo;1;1
pintorescos;Positivo;1;1
piojosa;Negativo;-1;1
piojosas;Negativo;-1;1
piojoso;Negativo;-1;1
piojosos;Negativo;-1;1
pique;Negativo;-1;1
piquete;Negativo;-1;1
piquetes;Negativo;-1;1
pisar;Negativo;-1;1
pisotear;Negativo;-1;1
placer;Positivo;1;1
placeres;Positivo;1;1
plaga;Negativo;-1;1
plagiar;Negativo;-1;1
platija;Negativo;-1;1
plebeya;Negativo;-1;1
plebeyas;Negativo;-1;1
plebeyo;Negativo;-1;1
plebeyos;Negativo;-1;1
plus;Positivo;1;1
pluses;Positivo;1;1
pobre;Negativo;-1;1
pobres;Negativo;-1;1
pobreza;Negativo;-1;1
pocilga;Negativo;-1;1
poderosamente;Positivo;1;1
poderoso;Positivo;1;1
poderosos;Positivo;1;1
podrida;Negativo;-1;1
podridas;Negativo;-1;1
podrido;Negativo;-1;1
podridos;Negativo;-1;1
poetica;Positivo;1;1
poeticas;Positivo;1;1
poetico;Positivo;1;1
poeticos;Positivo;1;1
poetizar;Positivo;1;1
polemica;Negativo;-1;1
polemicas;Negativo;-1;1
polemico;Negativo;-1;1
polemicos;Negativo;-1;1
polemizar;Negativo;-1;1
polla;Negativo;-1;1
polladas;Negativo;-1;1
polucion;Negativo;-1;1
polvo;Negativo;-1;1
polvorienta;Negativo;-1;1
polvorientas;Negativo;-1;1
polvoriento;Negativo;-1;1
polvorientos;Negativo;-1;1
polvos;Negativo;-1;1
pomposa;Negativo;-1;1
pomposas;Negativo;-1;1
pomposo;Negativo;-1;1
pomposos;Negativo;-1;1
popular;Positivo;1;1
portatil;Positivo;1;1
positiva;Positivo;1;1
positivas;Positivo;1;1
positivo;Positivo;1;1
positivos;Positivo;1;1
posterga;Negativo;-1;1
potente;Positivo;1;1
potentes;Positivo;1;1
practicalisimo;Positivo;1;1
practicalisimos;Positivo;1;1
practico;Positivo;1;1
practicos;Positivo;1;1
precaria;Negativo;-1;1
precariamente;Negativo;-1;1
precarias;Negativo;-1;1
precario;Negativo;-1;1
precarios;Negativo;-1;1
precaucion;Negativo;-1;1
precioso;Positivo;1;1
preciosos;Positivo;1;1
precipitada;Negativo;-1;1
precipitadamente;Negativo;-1;1
precipitadas;Negativo;-1;1
precipitado;Negativo;-1;1
precipitados;Negativo;-1;1
precipitar;Negativo;-1;1
precisa;Positivo;1;1
precisamente;Positivo;1;1
precisas;Positivo;1;1
preciso;Positivo;1;1
precisos;Positivo;1;1
predicamento;Negativo;-1;1
predicamentos;Negativo;-1;1
preeminente;Positivo;1;1
preferible;Positivo;1;1
preferiblemente;Positivo;1;1
preferibles;Positivo;1;1
preferido;Positivo;1;1
preferidos;Positivo;1;1
preferir;Positivo;1;1
prefiriendo;Positivo;1;1
prejuicios;Negativo;-1;1
prejuzgar;Negativo;-1;1
prematura;Negativo;-1;1
prematuras;Negativo;-1;1
prematuro;Negativo;-1;1
prematuros;Negativo;-1;1
premeditada;Negativo;-1;1
premeditadas;Negativo;-1;1
premeditado;Negativo;-1;1
premeditados;Negativo;-1;1
premiado;Positivo;1;1
premiados;Positivo;1;1
premio;Positivo;1;1
premios;Positivo;1;1
preocupacion;Negativo;-1;1
preocupaciones;Negativo;-1;1
preocupada;Negativo;-1;1
preocupadas;Negativo;-1;1
preocupado;Negativo;-1;1
preocupados;Negativo;-1;1
preocupante;Negativo;-1;1
preocupar;Negativo;-1;1
preocuparse;Negativo;-1;1
presa;Negativo;-1;1
presar;Negativo;-1;1
presas;Negativo;-1;1
presentimiento;Negativo;-1;1
presentimientos;Negativo;-1;1
presentir;Negativo;-1;1
presionada;Negativo;-1;1
presionadas;Negativo;-1;1
presionado;Negativo;-1;1
presionados;Negativo;-1;1
preso;Negativo;-1;1
presos;Negativo;-1;1
prestigio;Positivo;1;1
prestigioso;Positivo;1;1
presumir;Positivo;1;1
presuntuosa;Negativo;-1;1
presuntuosamente;Negativo;-1;1
presuntuosas;Negativo;-1;1
presuntuoso;Negativo;-1;1
presuntuosos;Negativo;-1;1
pretenciosa;Negativo;-1;1
pretenciosamente;Negativo;-1;1
pretenciosas;Negativo;-1;1
pretencioso;Negativo;-1;1
pretenciosos;Negativo;-1;1
pretender;Negativo;-1;1
pretension;Negativo;-1;1
prevaricar;Negativo;-1;1
prevenida;Negativo;-1;1
prevenidas;Negativo;-1;1
prevenido;Negativo;-1;1
prevenidos;Negativo;-1;1
prevision;Positivo;1;1
previsiones;Positivo;1;1
prima;Positivo;1;1
primas;Positivo;1;1
primera;Positivo;1;1
primeras;Positivo;1;1
primero;Positivo;1;1
primeros;Positivo;1;1
primitiva;Negativo;-1;1
primitivas;Negativo;-1;1
primitivo;Negativo;-1;1
primitivos;Negativo;-1;1
principal;Positivo;1;1
principales;Positivo;1;1
prisa;Negativo;-1;1
prision;Negativo;-1;1
privacion;Negativo;-1;1
privada;Negativo;-1;1
privadas;Negativo;-1;1
privado;Negativo;-1;1
privados;Negativo;-1;1
privar;Negativo;-1;1
privilegiada;Positivo;1;1
privilegiadas;Positivo;1;1
privilegiado;Positivo;1;1
privilegiados;Positivo;1;1
privilegio;Positivo;1;1
proactivo;Positivo;1;1
proactivos;Positivo;1;1
probada;Positivo;1;1
probadas;Positivo;1;1
probado;Positivo;1;1
probados;Positivo;1;1
problema;Negativo;-1;1
problematica;Negativo;-1;1
problematicas;Negativo;-1;1
problematico;Negativo;-1;1
problematicos;Negativo;-1;1
problemillas;Negativo;-1;1
problemita;Negativo;-1;1
procrastinar;Negativo;-1;1
prodigamente;Positivo;1;1
prodigio;Positivo;1;1
prodigios;Positivo;1;1
prodigiosamente;Positivo;1;1
prodigioso;Positivo;1;1
prodigiosos;Positivo;1;1
productiva;Positivo;1;1
productivamente;Positivo;1;1
productivas;Positivo;1;1
productivo;Positivo;1;1
productivos;Positivo;1;1
profana;Negativo;-1;1
profanador;Negativo;-1;1
profanar;Negativo;-1;1
profanas;Negativo;-1;1
profano;Negativo;-1;1
profanos;Negativo;-1;1
profunda;Positivo;1;1
profundamente;Positivo;1;1
profundas;Positivo;1;1
profundo;Positivo;1;1
profundos;Positivo;1;1
profusion;Positivo;1;1
profusiones;Positivo;1;1
profuso;Positivo;1;1
profusos;Positivo;1;1
progreso;Positivo;1;1
progresos;Positivo;1;1
prohibida;Negativo;-1;1
prohibidas;Negativo;-1;1
prohibido;Negativo;-1;1
prohibidos;Negativo;-1;1
prohibiendo;Negativo;-1;1
prohibir;Negativo;-1;1
prohibitiva;Negativo;-1;1
prohibitivamente;Negativo;-1;1
prohibitivas;Negativo;-1;1
prohibitivo;Negativo;-1;1
prohibitivos;Negativo;-1;1
prolifico;Positivo;1;1
prolificos;Positivo;1;1
prolijo;Negativo;-1;1
prolijos;Negativo;-1;1
prolongada;Negativo;-1;1
promesa;Positivo;1;1
promesas;Positivo;1;1
prometedor;Positivo;1;1
prometida;Positivo;1;1
prometidas;Positivo;1;1
prometido;Positivo;1;1
prometidos;Positivo;1;1
prominencia;Positivo;1;1
prominencias;Positivo;1;1
promotor;Positivo;1;1
promotores;Positivo;1;1
pronto;Positivo;1;1
prontos;Positivo;1;1
propaganda;Negativo;-1;1
propiciamente;Positivo;1;1
propicio;Positivo;1;1
propicios;Positivo;1;1
proscrita;Negativo;-1;1
proscritas;Negativo;-1;1
proscrito;Negativo;-1;1
proscritos;Negativo;-1;1
prospera;Positivo;1;1
prosperando;Positivo;1;1
prosperar;Positivo;1;1
prosperas;Positivo;1;1
prosperidad;Positivo;1;1
prospero;Positivo;1;1
prosperos;Positivo;1;1
proteccion;Positivo;1;1
protecciones;Positivo;1;1
protector;Positivo;1;1
protectores;Positivo;1;1
proteger;Positivo;1;1
protesta;Negativo;-1;1
protestada;Negativo;-1;1
protestadas;Negativo;-1;1
protestado;Negativo;-1;1
protestados;Negativo;-1;1
protestando;Negativo;-1;1
protestas;Negativo;-1;1
provechosa;Positivo;1;1
provechosas;Positivo;1;1
provechoso;Positivo;1;1
provechosos;Positivo;1;1
providencia;Positivo;1;1
providencias;Positivo;1;1
provocacion;Negativo;-1;1
provocador;Negativo;-1;1
provocar;Negativo;-1;1
provocativa;Negativo;-1;1
provocativas;Negativo;-1;1
provocativo;Negativo;-1;1
provocativos;Negativo;-1;1
proxenetismo;Negativo;-1;1
proxenetismos;Negativo;-1;1
prudencia;Positivo;1;1
prudente;Positivo;1;1
prudentes;Positivo;1;1
pudrirse;Negativo;-1;1
puertos;Negativo;-1;1
pugnacidad;Negativo;-1;1
pugnaz;Negativo;-1;1
pulcra;Positivo;1;1
pulcramente;Positivo;1;1
pulcras;Positivo;1;1
pulcro;Positivo;1;1
pulcros;Positivo;1;1
pulida;Positivo;1;1
pulidas;Positivo;1;1
pulido;Positivo;1;1
pulidos;Positivo;1;1
pulla;Negativo;-1;1
punitiva;Negativo;-1;1
punitivas;Negativo;-1;1
punitivo;Negativo;-1;1
punitivos;Negativo;-1;1
puntal;Negativo;-1;1
puntual;Positivo;1;1
puntuales;Positivo;1;1
punzante;Negativo;-1;1
puñalada;Negativo;-1;1
puñetazo;Negativo;-1;1
puñetazos;Negativo;-1;1
puñetera;Negativo;-1;1
puño;Negativo;-1;1
puños;Negativo;-1;1
purificar;Positivo;1;1
puro;Positivo;1;1
puros;Positivo;1;1
pusilanimes;Negativo;-1;1
puta;Negativo;-1;1
putas;Negativo;-1;1
puto;Negativo;-1;1
putos;Negativo;-1;1
queda;Negativo;-1;1
queja;Negativo;-1;1
quejarse;Negativo;-1;1
quejas;Negativo;-1;1
quemada;Negativo;-1;1
quemadas;Negativo;-1;1
quemado;Negativo;-1;1
quemados;Negativo;-1;1
quemar;Negativo;-1;1
querubin;Positivo;1;1
querubines;Positivo;1;1
quisquillosa;Negativo;-1;1
quisquillosas;Negativo;-1;1
quisquilloso;Negativo;-1;1
quisquillosos;Negativo;-1;1
rabia;Negativo;-1;1
rabiosa;Negativo;-1;1
rabiosas;Negativo;-1;1
rabioso;Negativo;-1;1
rabiosos;Negativo;-1;1
racional;Positivo;1;1
racionalizado;Positivo;1;1
racionalizados;Positivo;1;1
racismo;Negativo;-1;1
racismos;Negativo;-1;1
racista;Negativo;-1;1
racistas;Negativo;-1;1
radiactiva;Negativo;-1;1
radiactivas;Negativo;-1;1
radiactivo;Negativo;-1;1
radiactivos;Negativo;-1;1
radiante;Positivo;1;1
radiantes;Positivo;1;1
radical;Negativo;-1;1
radicales;Negativo;-1;1
radicalizacion;Negativo;-1;1
radicalmente;Negativo;-1;1
ralenti;Negativo;-1;1
rampante;Negativo;-1;1
rancia;Negativo;-1;1
rancias;Negativo;-1;1
rancio;Negativo;-1;1
rancios;Negativo;-1;1
rapida;Positivo;1;1
rapidamente;Positivo;1;1
rapidas;Positivo;1;1
rapidez;Positivo;1;1
rapido;Positivo;1;1
rapidos;Positivo;1;1
rara;Negativo;-1;1
raras;Negativo;-1;1
rareza;Negativo;-1;1
rarezas;Negativo;-1;1
raro;Negativo;-1;1
raros;Negativo;-1;1
rasgar;Negativo;-1;1
rastrera;Negativo;-1;1
rastreras;Negativo;-1;1
rastrero;Negativo;-1;1
rastreros;Negativo;-1;1
rastrillada;Negativo;-1;1
rayada;Negativo;-1;1
rayadas;Negativo;-1;1
rayado;Negativo;-1;1
rayados;Negativo;-1;1
rayar;Negativo;-1;1
razonable;Positivo;1;1
razonablemente;Positivo;1;1
razonables;Positivo;1;1
razonada;Positivo;1;1
razonadas;Positivo;1;1
razonado;Positivo;1;1
razonados;Positivo;1;1
reaccionaria;Negativo;-1;1
reaccionarias;Negativo;-1;1
reaccionario;Negativo;-1;1
reaccionarios;Negativo;-1;1
reacia;Negativo;-1;1
reacias;Negativo;-1;1
reacio;Negativo;-1;1
reacios;Negativo;-1;1
reafirmacion;Positivo;1;1
reafirmar;Positivo;1;1
real;Positivo;1;1
realce;Positivo;1;1
realces;Positivo;1;1
reales;Positivo;1;1
realista;Positivo;1;1
realistas;Positivo;1;1
realizable;Positivo;1;1
realizables;Positivo;1;1
rebelde;Negativo;-1;1
rebotada;Negativo;-1;1
rebotadas;Negativo;-1;1
rebotado;Negativo;-1;1
rebotados;Negativo;-1;1
rebuscadas;Negativo;-1;1
recaida;Negativo;-1;1
recalcitrante;Negativo;-1;1
recelo;Negativo;-1;1
recelos;Negativo;-1;1
recelosa;Negativo;-1;1
recelosas;Negativo;-1;1
receloso;Negativo;-1;1
recelosos;Negativo;-1;1
receptiva;Positivo;1;1
receptivas;Positivo;1;1
receptivo;Positivo;1;1
receptivos;Positivo;1;1
recesion;Negativo;-1;1
rechaza;Negativo;-1;1
rechazada;Negativo;-1;1
rechazadas;Negativo;-1;1
rechazado;Negativo;-1;1
rechazados;Negativo;-1;1
rechazar;Negativo;-1;1
rechazo;Negativo;-1;1
rechazos;Negativo;-1;1
recomendable;Positivo;1;1
recomendables;Positivo;1;1
recomendacion;Positivo;1;1
recomendaciones;Positivo;1;1
recomendado;Positivo;1;1
recomendar;Positivo;1;1
recomiendo;Positivo;1;1
recompensar;Positivo;1;1
reconciliacion;Positivo;1;1
reconciliaciones;Positivo;1;1
reconfortante;Positivo;1;1
reconocimientos;Positivo;1;1
record;Positivo;1;1
rectamente;Positivo;1;1
rectificacion;Positivo;1;1
rectificaciones;Positivo;1;1
rectificar;Positivo;1;1
recuperacion;Positivo;1;1
recuperaciones;Positivo;1;1
recuperar;Positivo;1;1
recursos;Negativo;-1;1
redencion;Positivo;1;1
redenciones;Positivo;1;1
redentor;Positivo;1;1
redimir;Positivo;1;1
redundancia;Negativo;-1;1
redundante;Negativo;-1;1
reembolso;Positivo;1;1
reembolsos;Positivo;1;1
reemplazable;Positivo;1;1
reestructuracion;Positivo;1;1
reestructuraciones;Positivo;1;1
reestructurado;Positivo;1;1
reestructurados;Positivo;1;1
reestructurar;Positivo;1;1
refinada;Positivo;1;1
refinadas;Positivo;1;1
refinado;Positivo;1;1
refinados;Positivo;1;1
refinamiento;Positivo;1;1
refinamientos;Positivo;1;1
refinar;Positivo;1;1
reforma;Positivo;1;1
reformado;Positivo;1;1
reformados;Positivo;1;1
reformas;Positivo;1;1
reforzar;Positivo;1;1
refrescante;Positivo;1;1
refrescantes;Positivo;1;1
refrescar;Positivo;1;1
refriega;Negativo;-1;1
refuta;Negativo;-1;1
refutacion;Negativo;-1;1
refutada;Negativo;-1;1
refutando;Negativo;-1;1
refutar;Negativo;-1;1
regañadientes;Negativo;-1;1
regañarse;Negativo;-1;1
regaño;Negativo;-1;1
regaños;Negativo;-1;1
regatear;Negativo;-1;1
regiamente;Positivo;1;1
regocijada;Positivo;1;1
regocijadas;Positivo;1;1
regocijado;Positivo;1;1
regocijados;Positivo;1;1
regocijar;Positivo;1;1
regocijarse;Positivo;1;1
regocijo;Positivo;1;1
regocijos;Positivo;1;1
regodeo;Negativo;-1;1
regodeos;Negativo;-1;1
regresion;Negativo;-1;1
regresiva;Negativo;-1;1
regresivas;Negativo;-1;1
regresivo;Negativo;-1;1
regresivos;Negativo;-1;1
rehen;Negativo;-1;1
rehuir;Negativo;-1;1
reintegrado;Positivo;1;1
reintegrados;Positivo;1;1
rejilla;Negativo;-1;1
rejuvenecedor;Positivo;1;1
rejuvenecer;Positivo;1;1
rejuvenecido;Positivo;1;1
rejuvenecidos;Positivo;1;1
relajada;Positivo;1;1
relajadas;Positivo;1;1
relajado;Positivo;1;1
relajados;Positivo;1;1
relajarse;Negativo;-1;1
relucir;Positivo;1;1
reluctante;Negativo;-1;1
relumbrante;Positivo;1;1
relumbrantes;Positivo;1;1
remedio;Positivo;1;1
remedios;Positivo;1;1
remision;Positivo;1;1
remisiones;Positivo;1;1
remordimiento;Negativo;-1;1
remordimientos;Negativo;-1;1
remota;Negativo;-1;1
remotas;Negativo;-1;1
remoto;Negativo;-1;1
remotos;Negativo;-1;1
remunerada;Positivo;1;1
remuneradas;Positivo;1;1
remunerado;Positivo;1;1
remunerados;Positivo;1;1
remunerar;Positivo;1;1
renacimiento;Positivo;1;1
renacimientos;Positivo;1;1
rencor;Negativo;-1;1
rencores;Negativo;-1;1
rendida;Negativo;-1;1
rendidas;Negativo;-1;1
rendido;Negativo;-1;1
rendidos;Negativo;-1;1
rendirse;Negativo;-1;1
renombrada;Positivo;1;1
renombradas;Positivo;1;1
renombrado;Positivo;1;1
renombrados;Positivo;1;1
renombre;Positivo;1;1
renombres;Positivo;1;1
renovada;Positivo;1;1
renovadas;Positivo;1;1
renovado;Positivo;1;1
renovados;Positivo;1;1
rentable;Positivo;1;1
rentables;Positivo;1;1
renuencia;Negativo;-1;1
renuente;Negativo;-1;1
renuncia;Negativo;-1;1
renunciar;Negativo;-1;1
reñir;Negativo;-1;1
reojo;Negativo;-1;1
reojos;Negativo;-1;1
reparos;Negativo;-1;1
repeler;Negativo;-1;1
repetitiva;Negativo;-1;1
repetitivas;Negativo;-1;1
repetitivo;Negativo;-1;1
repetitivos;Negativo;-1;1
reprender;Negativo;-1;1
reprensible;Negativo;-1;1
reprension;Negativo;-1;1
represalias;Negativo;-1;1
represion;Negativo;-1;1
represiva;Negativo;-1;1
represivas;Negativo;-1;1
represivo;Negativo;-1;1
represivos;Negativo;-1;1
reprimenda;Negativo;-1;1
reprimir;Negativo;-1;1
reprobacion;Negativo;-1;1
reproche;Negativo;-1;1
reproches;Negativo;-1;1
repudiar;Negativo;-1;1
repudio;Negativo;-1;1
repudios;Negativo;-1;1
repugnancia;Negativo;-1;1
repugnante;Negativo;-1;1
repugnantemente;Negativo;-1;1
repugnar;Negativo;-1;1
repulsiva;Negativo;-1;1
repulsivamente;Negativo;-1;1
repulsivas;Negativo;-1;1
repulsivo;Negativo;-1;1
repulsivos;Negativo;-1;1
reputacion;Positivo;1;1
reputaciones;Positivo;1;1
resabiada;Negativo;-1;1
resabiadas;Negativo;-1;1
resabiado;Negativo;-1;1
resabiados;Negativo;-1;1
resentida;Negativo;-1;1
resentidas;Negativo;-1;1
resentido;Negativo;-1;1
resentidos;Negativo;-1;1
resentimiento;Negativo;-1;1
resentimientos;Negativo;-1;1
resentirse;Negativo;-1;1
reservada;Negativo;-1;1
reservadas;Negativo;-1;1
reservado;Negativo;-1;1
reservados;Negativo;-1;1
residuos;Negativo;-1;1
resignada;Negativo;-1;1
resignadas;Negativo;-1;1
resignado;Negativo;-1;1
resignados;Negativo;-1;1
resistencia;Negativo;-1;1
resistente;Positivo;1;1
resistentes;Positivo;1;1
resonar;Positivo;1;1
respalda;Positivo;1;1
respaldas;Positivo;1;1
respaldo;Positivo;1;1
respaldos;Positivo;1;1
respeta;Positivo;1;1
respetable;Positivo;1;1
respetables;Positivo;1;1
respeto;Positivo;1;1
respetuosamente;Positivo;1;1
respetuoso;Positivo;1;1
respetuosos;Positivo;1;1
respiro;Positivo;1;1
resplandeciente;Positivo;1;1
resplandor;Positivo;1;1
responsable;Positivo;1;1
responsables;Positivo;1;1
restaurada;Positivo;1;1
restauradas;Positivo;1;1
restaurado;Positivo;1;1
restaurados;Positivo;1;1
restriccion;Negativo;-1;1
restrictiva;Negativo;-1;1
restrictivas;Negativo;-1;1
restrictivo;Negativo;-1;1
restrictivos;Negativo;-1;1
restringida;Negativo;-1;1
restringidas;Negativo;-1;1
restringido;Negativo;-1;1
restringidos;Negativo;-1;1
restringir;Negativo;-1;1
resucitar;Positivo;1;1
resuelta;Positivo;1;1
resueltas;Positivo;1;1
resuelto;Positivo;1;1
resueltos;Positivo;1;1
resurgente;Negativo;-1;1
retarda;Negativo;-1;1
retardada;Negativo;-1;1
retardadas;Negativo;-1;1
retardado;Negativo;-1;1
retardados;Negativo;-1;1
retardar;Negativo;-1;1
retardo;Negativo;-1;1
retardos;Negativo;-1;1
retenciones;Negativo;-1;1
reticente;Negativo;-1;1
retirarse;Negativo;-1;1
retorcerse;Negativo;-1;1
retorcida;Negativo;-1;1
retorcidas;Negativo;-1;1
retorcido;Negativo;-1;1
retorcidos;Negativo;-1;1
retorica;Negativo;-1;1
retoricas;Negativo;-1;1
retorico;Negativo;-1;1
retoricos;Negativo;-1;1
retractar;Negativo;-1;1
retraer;Negativo;-1;1
retrasa;Negativo;-1;1
retrasada;Negativo;-1;1
retrasadas;Negativo;-1;1
retrasado;Negativo;-1;1
retrasados;Negativo;-1;1
retrasar;Negativo;-1;1
retrasas;Negativo;-1;1
retraso;Negativo;-1;1
retrasos;Negativo;-1;1
retribuida;Positivo;1;1
retribuidas;Positivo;1;1
retribuido;Positivo;1;1
retribuidos;Positivo;1;1
retrocesa;Negativo;-1;1
retrocesas;Negativo;-1;1
retroceso;Negativo;-1;1
retrocesos;Negativo;-1;1
revelacion;Positivo;1;1
revelaciones;Positivo;1;1
reverencia;Positivo;1;1
reverenciar;Positivo;1;1
reverencias;Positivo;1;1
reverente;Positivo;1;1
reverentemente;Positivo;1;1
reverentes;Positivo;1;1
revertir;Negativo;-1;1
reves;Negativo;-1;1
revitalizar;Positivo;1;1
revive;Positivo;1;1
revives;Positivo;1;1
revocar;Negativo;-1;1
revolcar;Negativo;-1;1
revoltosa;Negativo;-1;1
revoltosas;Negativo;-1;1
revoltoso;Negativo;-1;1
revoltosos;Negativo;-1;1
revoluciona;Positivo;1;1
revolucionada;Positivo;1;1
revolucionadas;Positivo;1;1
revolucionado;Positivo;1;1
revolucionados;Positivo;1;1
revolucionar;Positivo;1;1
revolucionaria;Positivo;1;1
revolucionarias;Positivo;1;1
revolucionario;Positivo;1;1
revolucionarios;Positivo;1;1
revolucionas;Positivo;1;1
revuelta;Negativo;-1;1
revueltas;Negativo;-1;1
revuelto;Negativo;-1;1
revueltos;Negativo;-1;1
revulsion;Negativo;-1;1
revulsiva;Negativo;-1;1
revulsivas;Negativo;-1;1
revulsivo;Negativo;-1;1
revulsivos;Negativo;-1;1
rezagada;Negativo;-1;1
rezagadas;Negativo;-1;1
rezagado;Negativo;-1;1
rezagados;Negativo;-1;1
rezagarse;Negativo;-1;1
rica;Positivo;1;1
ricamente;Positivo;1;1
ricas;Positivo;1;1
rico;Positivo;1;1
ricos;Positivo;1;1
ridicula;Negativo;-1;1
ridiculamente;Negativo;-1;1
ridiculas;Negativo;-1;1
ridiculiza;Negativo;-1;1
ridiculizar;Negativo;-1;1
ridiculo;Negativo;-1;1
ridiculos;Negativo;-1;1
riesga;Negativo;-1;1
riesgas;Negativo;-1;1
riesgo;Negativo;-1;1
riesgos;Negativo;-1;1
rigida;Negativo;-1;1
rigidas;Negativo;-1;1
rigidez;Negativo;-1;1
rigido;Negativo;-1;1
